num__total_orders,num__total_spent,num__successful_payments,num__average_order_amount,will_reorder,cat__city_Abu Dhabi,cat__city_Ajman,cat__city_Dubai,cat__city_Sharjah
29,402.0,17,13.86,0,False,False,False,True
9,1761.0,7,195.67,1,False,True,False,False
20,3729.31,26,186.47,1,True,False,False,False
6,2218.65,9,369.78,1,True,False,False,False
18,4098.05,4,227.67,1,False,True,False,False
6,2769.17,22,461.53,1,True,False,False,False
19,4652.47,6,244.87,1,False,False,True,False
28,4741.92,11,169.35,1,False,False,False,True
12,393.06,24,32.76,0,False,False,False,True
25,2309.25,2,92.37,0,True,False,False,False
11,3067.96,25,278.91,1,False,False,False,True
2,1316.57,3,658.28,0,False,False,True,False
15,2065.03,9,137.67,1,True,False,False,False
12,3404.52,3,283.71,0,False,False,True,False
12,1172.33,14,97.69,1,False,False,True,False
9,3029.81,28,336.65,1,False,False,False,True
21,3502.37,9,166.78,1,False,False,False,True
24,497.96,20,20.75,0,False,True,False,False
2,2512.77,29,1256.38,0,False,False,True,False
22,1352.25,21,61.47,1,False,False,False,True
3,3635.71,15,1211.9,0,False,False,True,False
12,988.3,14,82.36,1,False,True,False,False
28,4466.58,18,159.52,1,False,False,True,False
26,2183.16,28,83.97,1,True,False,False,False
16,1030.12,19,64.38,1,False,True,False,False
21,2218.21,18,105.63,1,False,True,False,False
28,2073.28,17,74.05,1,False,False,True,False
24,2173.15,25,90.55,1,False,False,True,False
26,2948.53,11,113.4,1,False,False,False,True
1,2629.81,24,2629.81,0,True,False,False,False
21,791.4,15,37.69,1,False,True,False,False
3,374.62,0,124.87,0,False,True,False,False
20,3660.61,15,183.03,1,False,True,False,False
2,2820.6,1,1410.3,0,False,False,False,True
9,1827.05,23,203.01,1,True,False,False,False
19,4051.37,14,213.23,1,False,True,False,False
15,1970.89,6,131.39,1,False,True,False,False
18,3990.03,27,221.67,1,False,False,False,True
26,1563.49,0,60.13,0,False,False,True,False
11,410.58,4,37.33,0,False,True,False,False
25,4666.57,9,186.66,1,True,False,False,False
23,2003.03,21,87.09,1,True,False,False,False
16,3973.83,20,248.36,1,True,False,False,False
22,1431.76,3,65.08,0,True,False,False,False
17,3249.51,13,191.15,1,False,False,False,True
5,4372.89,12,874.58,1,False,True,False,False
12,256.14,0,21.34,0,False,False,False,True
11,4161.65,15,378.33,1,True,False,False,False
15,2878.1,22,191.87,1,True,False,False,False
27,3056.99,8,113.22,1,True,False,False,False
3,2639.63,21,879.88,0,False,False,False,True
1,4378.65,15,4378.65,0,True,False,False,False
20,265.0,18,13.25,0,False,True,False,False
29,1342.09,14,46.28,1,True,False,False,False
16,4385.02,25,274.06,1,False,True,False,False
2,3774.11,13,1887.06,0,False,True,False,False
2,137.34,19,68.67,0,True,False,False,False
3,2609.18,9,869.73,0,False,False,False,True
8,2671.38,20,333.92,1,False,False,True,False
24,2034.37,11,84.77,1,False,False,True,False
28,1522.1,27,54.36,1,False,True,False,False
15,3424.54,0,228.3,0,False,False,False,True
7,1078.56,20,154.08,1,False,False,True,False
6,4004.8,16,667.47,1,True,False,False,False
9,4025.03,8,447.23,1,True,False,False,False
20,2105.54,22,105.28,1,False,True,False,False
28,1453.56,18,51.91,1,False,False,False,True
1,1455.2,24,1455.2,0,False,False,False,True
8,2437.34,17,304.67,1,False,False,True,False
23,3611.92,27,157.04,1,False,False,True,False
23,1826.4,6,79.41,1,True,False,False,False
3,3069.71,8,1023.24,0,False,True,False,False
4,1943.3,21,485.82,0,False,False,False,True
26,1557.39,25,59.9,1,False,False,True,False
25,173.05,20,6.92,0,False,False,True,False
15,69.37,11,4.62,0,False,True,False,False
6,1174.68,6,195.78,1,False,True,False,False
15,2061.71,13,137.45,1,True,False,False,False
21,4263.74,14,203.04,1,False,True,False,False
3,4002.5,14,1334.17,0,True,False,False,False
25,1372.47,5,54.9,1,True,False,False,False
21,1260.48,20,60.02,1,False,True,False,False
21,1175.24,13,55.96,1,False,True,False,False
14,1729.22,1,123.52,0,False,True,False,False
20,2516.08,7,125.8,1,False,True,False,False
14,2221.41,12,158.67,1,False,True,False,False
4,1130.45,22,282.61,0,True,False,False,False
12,695.73,5,57.98,1,False,False,True,False
17,112.26,4,6.6,0,False,False,False,True
7,812.12,4,116.02,1,False,False,False,True
9,3541.51,24,393.5,1,True,False,False,False
3,1256.01,0,418.67,0,True,False,False,False
28,2369.58,8,84.63,1,False,False,True,False
13,2976.94,5,229.0,1,False,True,False,False
15,4439.86,19,295.99,1,True,False,False,False
18,4449.83,25,247.21,1,False,False,False,True
19,3741.38,29,196.91,1,False,True,False,False
1,224.03,6,224.03,0,True,False,False,False
6,2896.6,8,482.77,1,False,True,False,False
27,3943.59,4,146.06,1,False,False,False,True
27,135.58,13,5.02,0,False,True,False,False
23,2770.94,4,120.48,1,True,False,False,False
27,4295.93,7,159.11,1,True,False,False,False
27,2396.81,6,88.77,1,False,False,False,True
2,70.33,12,35.16,0,False,False,True,False
24,104.52,12,4.35,0,False,False,True,False
14,2112.35,7,150.88,1,False,True,False,False
6,817.29,10,136.22,1,True,False,False,False
14,3339.03,27,238.5,1,True,False,False,False
4,3558.56,25,889.64,0,False,False,False,True
21,930.5,17,44.31,1,False,False,False,True
8,4448.24,24,556.03,1,True,False,False,False
3,2237.44,18,745.81,0,False,False,False,True
19,757.09,5,39.85,1,False,False,True,False
14,3833.05,21,273.79,1,False,False,True,False
27,3960.37,1,146.68,0,False,True,False,False
20,3214.51,27,160.73,1,False,False,False,True
17,4274.65,12,251.45,1,False,True,False,False
25,3700.0,22,148.0,1,False,False,False,True
8,4416.92,24,552.12,1,False,False,False,True
24,2197.75,27,91.57,1,False,False,True,False
14,3750.61,25,267.9,1,True,False,False,False
26,4998.77,10,192.26,1,False,False,False,True
6,3638.41,0,606.4,0,False,False,False,True
23,615.21,23,26.75,1,False,False,False,True
22,2615.68,1,118.89,0,True,False,False,False
16,2957.37,29,184.84,1,False,True,False,False
25,912.34,16,36.49,1,False,True,False,False
19,4816.31,7,253.49,1,False,False,False,True
14,919.12,1,65.65,0,False,False,False,True
19,928.91,5,48.89,1,False,True,False,False
3,4580.08,21,1526.69,0,False,True,False,False
10,2352.77,4,235.28,1,False,False,True,False
19,362.78,15,19.09,0,False,False,False,True
9,3011.03,7,334.56,1,False,True,False,False
28,3029.04,18,108.18,1,False,False,True,False
20,369.28,15,18.46,0,True,False,False,False
13,4863.99,12,374.15,1,False,False,False,True
7,2742.95,25,391.85,1,False,True,False,False
14,2820.99,19,201.5,1,False,False,False,True
9,2624.57,6,291.62,1,False,False,True,False
27,3073.12,15,113.82,1,False,True,False,False
28,1358.28,22,48.51,1,True,False,False,False
23,1471.84,15,63.99,1,True,False,False,False
25,2581.13,28,103.25,1,False,False,True,False
28,4043.09,11,144.4,1,True,False,False,False
19,296.83,13,15.62,0,True,False,False,False
15,3036.85,23,202.46,1,True,False,False,False
20,4043.55,17,202.18,1,True,False,False,False
14,826.74,26,59.05,1,True,False,False,False
24,124.36,27,5.18,0,True,False,False,False
6,1597.93,17,266.32,1,True,False,False,False
21,2961.31,15,141.01,1,False,True,False,False
29,734.5,19,25.33,1,True,False,False,False
4,2159.31,15,539.83,0,False,True,False,False
8,2783.99,12,348.0,1,False,False,False,True
17,3014.47,25,177.32,1,False,False,True,False
9,1408.34,28,156.48,1,True,False,False,False
1,2030.15,8,2030.15,0,False,False,True,False
24,3902.78,25,162.62,1,True,False,False,False
20,4709.01,27,235.45,1,False,True,False,False
25,4316.31,8,172.65,1,True,False,False,False
14,2843.2,12,203.09,1,False,False,False,True
11,2080.95,28,189.18,1,False,False,True,False
21,1698.14,3,80.86,0,False,False,True,False
3,668.54,8,222.85,0,False,False,False,True
9,577.43,14,64.16,1,False,True,False,False
27,3457.37,13,128.05,1,False,True,False,False
14,1335.98,18,95.43,1,False,False,False,True
9,1310.58,11,145.62,1,False,False,True,False
4,4991.07,20,1247.77,0,True,False,False,False
27,980.23,25,36.3,1,False,True,False,False
4,782.9,24,195.72,0,True,False,False,False
28,538.49,5,19.23,1,False,False,True,False
8,2920.04,2,365.0,0,True,False,False,False
2,3157.93,25,1578.96,0,False,False,False,True
9,1857.88,24,206.43,1,False,True,False,False
29,2700.3,21,93.11,1,False,True,False,False
14,3952.58,19,282.33,1,False,False,False,True
22,4099.62,15,186.35,1,False,False,False,True
9,4791.66,29,532.41,1,False,True,False,False
24,4130.13,19,172.09,1,False,True,False,False
23,2845.97,23,123.74,1,False,True,False,False
16,939.3,22,58.71,1,False,False,True,False
29,543.83,16,18.75,1,False,False,True,False
17,319.83,15,18.81,0,False,False,True,False
16,3349.3,5,209.33,1,True,False,False,False
12,4047.3,7,337.28,1,False,False,True,False
3,2567.99,18,856.0,0,False,True,False,False
11,320.84,29,29.17,0,False,False,True,False
14,2700.58,24,192.9,1,False,True,False,False
18,4681.96,25,260.11,1,False,False,False,True
21,3008.19,1,143.25,0,True,False,False,False
21,4056.67,13,193.17,1,True,False,False,False
5,4010.76,21,802.15,1,False,False,False,True
16,4664.04,11,291.5,1,False,True,False,False
20,3862.63,16,193.13,1,True,False,False,False
5,3751.12,27,750.22,1,False,False,True,False
3,1208.81,26,402.94,0,False,True,False,False
12,346.63,14,28.89,0,True,False,False,False
1,2612.12,17,2612.12,0,False,False,False,True
21,665.95,15,31.71,1,False,True,False,False
29,4812.87,12,165.96,1,True,False,False,False
9,1485.13,20,165.01,1,False,False,False,True
29,4272.07,16,147.31,1,False,True,False,False
9,1968.74,7,218.75,1,False,False,True,False
4,1649.81,0,412.45,0,False,True,False,False
3,4679.03,28,1559.68,0,False,False,True,False
17,1848.45,24,108.73,1,False,True,False,False
2,1981.93,25,990.96,0,False,False,False,True
24,575.15,26,23.96,1,False,False,True,False
1,3368.71,2,3368.71,0,False,False,True,False
8,1479.76,15,184.97,1,False,True,False,False
13,2948.74,27,226.83,1,True,False,False,False
23,2977.19,1,129.44,0,False,False,True,False
15,3610.04,14,240.67,1,False,True,False,False
8,3738.95,0,467.37,0,False,False,False,True
12,2596.54,8,216.38,1,False,True,False,False
22,1688.41,15,76.75,1,False,True,False,False
12,4195.38,3,349.62,0,False,False,True,False
14,1583.83,11,113.13,1,True,False,False,False
15,2562.17,0,170.81,0,False,False,False,True
15,2036.2,0,135.75,0,False,False,True,False
9,4282.64,6,475.85,1,False,False,True,False
19,2188.0,17,115.16,1,False,False,True,False
26,1961.19,22,75.43,1,False,False,False,True
20,3464.63,27,173.23,1,True,False,False,False
29,3032.08,22,104.55,1,False,False,False,True
22,580.87,14,26.4,1,False,False,False,True
8,2565.44,25,320.68,1,True,False,False,False
21,3690.62,29,175.74,1,False,False,False,True
19,4960.77,24,261.09,1,False,True,False,False
6,3164.28,12,527.38,1,False,False,False,True
20,1882.95,15,94.15,1,False,False,True,False
25,1169.45,6,46.78,1,False,False,False,True
29,4370.51,15,150.71,1,False,False,True,False
19,4082.1,12,214.85,1,False,False,False,True
4,1207.92,13,301.98,0,False,False,True,False
23,1043.13,16,45.35,1,False,False,True,False
7,3589.93,11,512.85,1,False,False,True,False
28,1609.01,28,57.46,1,True,False,False,False
28,1566.67,23,55.95,1,False,False,False,True
4,803.84,23,200.96,0,False,False,False,True
22,1356.68,19,61.67,1,False,True,False,False
12,2166.16,12,180.51,1,False,True,False,False
13,3677.55,23,282.89,1,False,True,False,False
3,1714.73,19,571.58,0,False,False,False,True
22,1676.59,14,76.21,1,True,False,False,False
12,1460.32,23,121.69,1,False,False,True,False
2,2417.5,20,1208.75,0,False,False,False,True
24,944.15,3,39.34,0,True,False,False,False
2,2453.87,21,1226.94,0,True,False,False,False
27,3535.67,1,130.95,0,False,False,False,True
23,197.46,27,8.59,0,False,False,True,False
9,98.41,17,10.93,0,True,False,False,False
1,421.86,1,421.86,0,False,False,False,True
8,2701.52,24,337.69,1,False,False,True,False
23,4279.55,14,186.07,1,False,True,False,False
6,74.18,29,12.36,0,True,False,False,False
6,4686.47,25,781.08,1,True,False,False,False
22,576.08,18,26.19,1,False,False,False,True
25,4217.82,14,168.71,1,False,False,False,True
18,2440.13,25,135.56,1,False,False,True,False
17,3313.82,19,194.93,1,False,True,False,False
29,2577.88,9,88.89,1,False,True,False,False
12,2411.39,27,200.95,1,False,False,False,True
6,4182.75,23,697.12,1,False,False,False,True
26,3791.64,19,145.83,1,False,False,True,False
27,2442.84,10,90.48,1,False,False,False,True
8,602.6,25,75.32,1,False,False,True,False
19,621.24,9,32.7,1,False,False,True,False
28,4017.62,28,143.49,1,False,True,False,False
10,2670.48,22,267.05,1,False,False,True,False
1,2433.87,4,2433.87,0,False,True,False,False
25,3418.81,8,136.75,1,False,True,False,False
29,4301.27,19,148.32,1,False,True,False,False
13,3162.92,18,243.3,1,False,False,False,True
17,3826.1,12,225.06,1,False,True,False,False
3,3838.09,17,1279.36,0,False,False,True,False
8,1813.49,16,226.69,1,False,False,False,True
14,1406.71,26,100.48,1,False,False,True,False
3,4015.76,5,1338.59,0,False,False,False,True
16,1917.04,9,119.82,1,False,False,True,False
13,4521.51,1,347.81,0,True,False,False,False
20,394.97,23,19.75,0,True,False,False,False
24,338.18,5,14.09,0,True,False,False,False
17,4638.67,27,272.86,1,False,False,True,False
13,3259.85,27,250.76,1,False,False,False,True
29,1929.02,20,66.52,1,False,True,False,False
6,3787.55,12,631.26,1,False,True,False,False
17,3378.02,17,198.71,1,False,False,True,False
14,2679.45,6,191.39,1,False,False,True,False
17,539.42,1,31.73,0,False,False,True,False
8,4070.29,28,508.79,1,False,False,True,False
11,4336.81,13,394.26,1,False,True,False,False
20,902.24,4,45.11,1,False,False,False,True
28,4260.03,17,152.14,1,False,True,False,False
1,4395.34,10,4395.34,0,False,False,True,False
26,2769.67,9,106.53,1,True,False,False,False
7,3298.09,10,471.16,1,False,True,False,False
21,1942.07,26,92.48,1,True,False,False,False
21,1444.87,1,68.8,0,True,False,False,False
17,3623.82,14,213.17,1,False,False,True,False
10,4316.28,6,431.63,1,False,True,False,False
11,3287.68,8,298.88,1,False,False,False,True
22,2582.37,4,117.38,1,False,True,False,False
9,836.68,6,92.96,1,False,False,False,True
9,314.62,19,34.96,0,False,False,False,True
24,2256.17,1,94.01,0,False,False,True,False
5,294.28,2,58.86,0,False,False,False,True
17,2868.21,1,168.72,0,False,True,False,False
9,1944.51,20,216.06,1,False,True,False,False
17,3798.09,21,223.42,1,True,False,False,False
24,1562.96,22,65.12,1,False,False,False,True
21,2985.26,18,142.16,1,False,False,True,False
19,2711.53,3,142.71,0,False,False,True,False
27,73.33,23,2.72,0,False,True,False,False
7,408.33,19,58.33,0,False,False,False,True
23,1487.32,6,64.67,1,False,False,True,False
9,4417.06,27,490.78,1,False,False,False,True
7,777.72,21,111.1,1,False,False,False,True
13,3568.93,6,274.53,1,True,False,False,False
11,4868.16,16,442.56,1,False,False,True,False
14,3963.31,18,283.09,1,True,False,False,False
19,1252.58,21,65.93,1,False,False,True,False
11,4546.41,15,413.31,1,False,False,False,True
13,510.88,2,39.3,0,False,False,True,False
14,2367.3,14,169.09,1,False,True,False,False
13,4443.33,13,341.79,1,False,False,False,True
1,3224.27,14,3224.27,0,False,False,True,False
8,2097.54,13,262.19,1,True,False,False,False
12,1499.42,6,124.95,1,True,False,False,False
19,1906.74,24,100.35,1,False,False,False,True
12,2569.26,2,214.1,0,True,False,False,False
8,1629.27,29,203.66,1,False,False,False,True
8,4846.39,16,605.8,1,False,False,False,True
29,4668.73,9,160.99,1,False,False,False,True
21,4359.82,14,207.61,1,False,False,True,False
13,2138.06,28,164.47,1,False,False,False,True
12,3471.94,5,289.33,1,True,False,False,False
29,4519.01,27,155.83,1,False,True,False,False
16,4259.63,16,266.23,1,False,False,True,False
1,2100.92,16,2100.92,0,True,False,False,False
13,606.31,13,46.64,1,False,False,False,True
26,424.37,23,16.32,0,False,False,False,True
7,2906.47,24,415.21,1,False,True,False,False
28,3231.01,17,115.39,1,True,False,False,False
26,4256.72,24,163.72,1,False,False,True,False
5,1497.95,4,299.59,1,True,False,False,False
8,878.98,28,109.87,1,False,False,False,True
25,1926.08,7,77.04,1,False,False,True,False
27,1800.2,6,66.67,1,False,False,False,True
14,705.72,22,50.41,1,False,False,False,True
23,3377.8,3,146.86,0,True,False,False,False
13,2568.03,17,197.54,1,False,True,False,False
15,3619.56,4,241.3,1,False,False,False,True
23,1795.82,15,78.08,1,True,False,False,False
17,1662.23,13,97.78,1,False,False,True,False
15,2389.25,26,159.28,1,False,True,False,False
20,4393.17,26,219.66,1,False,False,False,True
18,249.39,18,13.85,0,False,False,False,True
18,4033.92,13,224.11,1,False,False,True,False
2,1876.49,8,938.24,0,True,False,False,False
4,4280.36,5,1070.09,0,False,False,False,True
1,4020.9,16,4020.9,0,False,False,True,False
4,1776.37,18,444.09,0,False,False,False,True
18,3484.69,11,193.59,1,True,False,False,False
5,840.18,3,168.04,0,False,True,False,False
19,4486.59,15,236.14,1,True,False,False,False
15,2052.23,24,136.82,1,True,False,False,False
28,2305.35,10,82.33,1,True,False,False,False
8,3543.51,21,442.94,1,False,False,True,False
20,4113.16,3,205.66,0,False,False,False,True
17,1219.9,16,71.76,1,False,True,False,False
1,3323.68,7,3323.68,0,False,False,True,False
12,1990.39,13,165.87,1,True,False,False,False
26,1875.08,26,72.12,1,False,True,False,False
19,3465.63,1,182.4,0,True,False,False,False
15,1966.56,10,131.1,1,True,False,False,False
9,1763.24,10,195.92,1,True,False,False,False
7,4187.65,23,598.24,1,False,True,False,False
2,551.32,21,275.66,0,False,False,False,True
29,3395.67,23,117.09,1,True,False,False,False
9,1281.19,5,142.35,1,False,False,False,True
10,126.72,20,12.67,0,False,True,False,False
2,875.48,20,437.74,0,False,True,False,False
19,3052.97,13,160.68,1,True,False,False,False
11,3560.18,29,323.65,1,False,False,False,True
13,154.24,9,11.86,0,False,False,False,True
10,230.31,25,23.03,0,True,False,False,False
14,4517.58,26,322.68,1,False,False,True,False
18,412.86,7,22.94,0,False,False,True,False
19,4476.2,6,235.59,1,False,True,False,False
22,1179.42,7,53.61,1,False,True,False,False
9,3713.09,27,412.57,1,False,False,True,False
25,1583.18,7,63.33,1,False,False,True,False
7,4300.82,22,614.4,1,False,False,True,False
28,3517.25,1,125.62,0,True,False,False,False
3,2038.98,26,679.66,0,True,False,False,False
20,427.7,15,21.38,0,True,False,False,False
6,3676.87,8,612.81,1,True,False,False,False
27,3103.58,12,114.95,1,True,False,False,False
21,64.41,22,3.07,0,True,False,False,False
2,96.63,11,48.32,0,False,True,False,False
29,4053.53,26,139.78,1,False,False,False,True
6,1334.03,21,222.34,1,False,True,False,False
3,3198.86,24,1066.29,0,False,False,False,True
16,2298.36,28,143.65,1,False,True,False,False
8,4323.98,16,540.5,1,False,True,False,False
2,4588.96,26,2294.48,0,True,False,False,False
17,4984.2,1,293.19,0,True,False,False,False
9,810.74,12,90.08,1,False,False,False,True
12,4321.67,0,360.14,0,False,False,False,True
3,1366.81,25,455.6,0,True,False,False,False
11,2974.54,27,270.41,1,False,True,False,False
1,2553.58,18,2553.58,0,False,False,False,True
23,139.04,10,6.05,0,False,False,True,False
13,4667.22,4,359.02,1,False,False,True,False
15,437.72,0,29.18,0,False,False,True,False
26,3456.68,19,132.95,1,False,False,False,True
5,3935.78,29,787.16,1,True,False,False,False
21,3986.67,12,189.84,1,True,False,False,False
17,720.7,7,42.39,1,True,False,False,False
25,2265.47,5,90.62,1,False,False,False,True
23,4155.67,28,180.68,1,False,False,False,True
24,1548.26,16,64.51,1,False,False,True,False
25,2365.36,11,94.61,1,False,False,False,True
6,1400.33,0,233.39,0,False,False,True,False
28,2344.58,2,83.74,0,False,False,True,False
21,4444.8,13,211.66,1,True,False,False,False
22,2302.86,25,104.68,1,False,False,False,True
11,2801.76,7,254.71,1,True,False,False,False
18,2049.68,10,113.87,1,True,False,False,False
4,2327.58,26,581.9,0,False,False,False,True
3,125.11,13,41.7,0,False,False,False,True
13,1454.54,7,111.89,1,False,True,False,False
23,2211.08,28,96.13,1,False,False,True,False
9,3187.3,2,354.14,0,False,True,False,False
21,2277.76,6,108.46,1,False,False,True,False
6,1722.19,27,287.03,1,False,False,True,False
26,1971.09,18,75.81,1,False,False,True,False
28,1249.35,3,44.62,0,True,False,False,False
12,4626.25,24,385.52,1,True,False,False,False
2,2632.63,15,1316.32,0,False,False,False,True
3,116.38,12,38.79,0,False,False,True,False
3,146.26,19,48.75,0,False,False,True,False
28,4866.16,18,173.79,1,False,False,True,False
12,1146.18,4,95.52,1,True,False,False,False
15,4037.76,22,269.18,1,False,False,False,True
9,338.46,4,37.61,0,True,False,False,False
23,4609.76,19,200.42,1,False,True,False,False
8,4378.36,23,547.29,1,False,True,False,False
11,2876.91,3,261.54,0,False,True,False,False
16,94.54,1,5.91,0,False,False,False,True
26,1326.16,25,51.01,1,False,True,False,False
27,2063.77,12,76.44,1,False,False,False,True
25,2327.32,29,93.09,1,True,False,False,False
22,1523.51,15,69.25,1,True,False,False,False
4,213.09,21,53.27,0,False,False,False,True
28,2971.13,1,106.11,0,True,False,False,False
1,2644.57,18,2644.57,0,True,False,False,False
24,1450.85,16,60.45,1,False,False,False,True
7,237.98,4,34.0,0,False,True,False,False
2,4973.24,24,2486.62,0,False,False,False,True
24,2435.83,17,101.49,1,False,False,True,False
28,3792.22,27,135.44,1,True,False,False,False
5,2288.95,22,457.79,1,False,False,False,True
7,263.69,20,37.67,0,True,False,False,False
4,1582.52,17,395.63,0,False,True,False,False
5,1634.55,7,326.91,1,True,False,False,False
24,4199.85,26,174.99,1,False,False,False,True
1,3288.44,14,3288.44,0,False,True,False,False
1,1413.38,12,1413.38,0,False,True,False,False
15,4840.31,12,322.69,1,False,True,False,False
20,1641.63,15,82.08,1,False,False,True,False
19,4991.26,21,262.7,1,False,False,False,True
29,4981.01,19,171.76,1,False,False,False,True
10,996.49,12,99.65,1,False,True,False,False
28,1598.07,19,57.07,1,True,False,False,False
18,2455.92,1,136.44,0,False,True,False,False
28,3337.3,2,119.19,0,False,False,True,False
3,2663.83,14,887.94,0,False,True,False,False
11,4848.74,22,440.79,1,False,False,False,True
15,3633.75,18,242.25,1,False,True,False,False
27,1099.62,12,40.73,1,True,False,False,False
11,570.23,4,51.84,1,False,False,False,True
17,3457.59,25,203.39,1,True,False,False,False
17,834.34,21,49.08,1,False,True,False,False
6,3949.0,5,658.17,1,False,False,False,True
5,1589.63,13,317.93,1,False,False,True,False
8,1668.12,3,208.52,0,False,False,False,True
2,103.45,21,51.72,0,True,False,False,False
16,3520.01,18,220.0,1,False,False,False,True
20,610.69,22,30.53,1,False,False,True,False
24,3875.76,6,161.49,1,False,False,True,False
12,2484.75,3,207.06,0,False,False,True,False
6,3932.19,1,655.36,0,False,False,True,False
1,2940.44,26,2940.44,0,True,False,False,False
4,458.04,6,114.51,0,False,False,False,True
17,3839.98,2,225.88,0,False,True,False,False
13,395.51,14,30.42,0,False,False,True,False
18,2419.57,0,134.42,0,False,True,False,False
5,903.13,1,180.63,0,False,True,False,False
24,3774.06,9,157.25,1,False,False,False,True
24,4562.38,15,190.1,1,False,True,False,False
27,2792.92,24,103.44,1,False,True,False,False
3,2659.38,27,886.46,0,True,False,False,False
11,3831.62,14,348.33,1,False,True,False,False
13,75.14,23,5.78,0,False,False,False,True
4,4592.91,14,1148.23,0,False,True,False,False
26,1027.37,13,39.51,1,False,False,False,True
27,4921.39,21,182.27,1,False,False,True,False
14,3694.46,13,263.89,1,False,True,False,False
22,3882.54,5,176.48,1,False,True,False,False
11,3298.2,13,299.84,1,False,True,False,False
27,2384.73,16,88.32,1,False,False,True,False
10,2879.56,17,287.96,1,True,False,False,False
19,279.69,19,14.72,0,False,True,False,False
18,3138.6,18,174.37,1,False,False,False,True
6,3149.19,29,524.86,1,True,False,False,False
27,4461.44,16,165.24,1,True,False,False,False
29,2553.0,15,88.03,1,True,False,False,False
15,431.86,7,28.79,0,False,True,False,False
21,1565.67,6,74.56,1,False,False,True,False
10,3295.37,19,329.54,1,False,False,True,False
5,1234.33,27,246.87,1,False,True,False,False
26,1438.61,11,55.33,1,False,False,False,True
29,4111.32,8,141.77,1,False,False,False,True
5,2942.38,26,588.48,1,False,False,False,True
10,2567.21,13,256.72,1,False,True,False,False
28,1626.34,19,58.08,1,False,False,True,False
5,3668.09,0,733.62,0,False,True,False,False
3,1474.21,9,491.4,0,False,False,True,False
23,3698.46,16,160.8,1,True,False,False,False
6,397.0,16,66.17,0,False,True,False,False
4,4329.48,16,1082.37,0,False,False,True,False
18,2522.85,3,140.16,0,True,False,False,False
28,2220.61,16,79.31,1,True,False,False,False
9,3074.57,17,341.62,1,False,True,False,False
17,3139.75,19,184.69,1,False,False,True,False
29,703.57,22,24.26,1,True,False,False,False
13,3793.36,1,291.8,0,False,True,False,False
27,1415.85,7,52.44,1,True,False,False,False
15,4529.56,12,301.97,1,False,False,False,True
20,4098.36,22,204.92,1,False,True,False,False
17,1764.02,24,103.77,1,True,False,False,False
13,4048.31,29,311.41,1,False,True,False,False
16,1814.13,21,113.38,1,False,True,False,False
22,549.69,19,24.99,1,False,False,True,False
4,4811.35,21,1202.84,0,False,False,True,False
5,3280.38,14,656.08,1,True,False,False,False
5,2307.69,19,461.54,1,False,True,False,False
9,2018.98,22,224.33,1,False,True,False,False
17,1657.29,8,97.49,1,False,False,False,True
13,4908.17,2,377.55,0,False,True,False,False
2,717.0,2,358.5,0,False,False,True,False
13,1608.29,1,123.71,0,False,True,False,False
22,2453.21,0,111.51,0,False,False,True,False
21,2416.1,13,115.05,1,False,False,False,True
27,2383.26,16,88.27,1,True,False,False,False
23,920.13,12,40.01,1,False,False,True,False
19,767.42,18,40.39,1,True,False,False,False
3,1311.1,29,437.03,0,True,False,False,False
10,4576.9,22,457.69,1,True,False,False,False
2,609.61,14,304.8,0,True,False,False,False
13,3799.25,26,292.25,1,False,False,True,False
19,3799.86,24,199.99,1,False,False,False,True
26,4058.36,13,156.09,1,False,True,False,False
17,4438.75,1,261.1,0,False,False,True,False
21,1352.03,6,64.38,1,False,False,False,True
14,1161.57,16,82.97,1,False,True,False,False
12,2354.25,17,196.19,1,True,False,False,False
21,1362.19,5,64.87,1,False,True,False,False
12,3684.83,26,307.07,1,False,True,False,False
11,3197.9,20,290.72,1,False,False,False,True
7,4381.19,7,625.88,1,False,True,False,False
4,459.55,27,114.89,0,True,False,False,False
19,4579.66,26,241.03,1,False,False,True,False
1,1502.08,1,1502.08,0,False,False,True,False
28,2478.94,0,88.53,0,False,False,False,True
24,2221.13,15,92.55,1,True,False,False,False
29,3813.54,6,131.5,1,True,False,False,False
3,2130.65,21,710.22,0,False,True,False,False
13,4720.59,23,363.12,1,False,False,False,True
15,4517.54,10,301.17,1,True,False,False,False
2,4367.2,14,2183.6,0,True,False,False,False
11,402.73,12,36.61,0,True,False,False,False
4,4278.58,29,1069.64,0,False,False,True,False
19,3919.1,23,206.27,1,False,False,True,False
29,562.39,1,19.39,0,False,False,True,False
17,581.7,13,34.22,1,False,True,False,False
3,550.76,23,183.59,0,False,True,False,False
28,106.1,5,3.79,0,False,True,False,False
18,2765.74,8,153.65,1,True,False,False,False
8,4868.3,27,608.54,1,False,False,True,False
22,2221.49,6,100.98,1,True,False,False,False
25,2726.75,17,109.07,1,True,False,False,False
24,4841.45,23,201.73,1,False,False,False,True
26,1313.15,8,50.51,1,True,False,False,False
19,4299.43,22,226.29,1,False,True,False,False
5,2754.63,3,550.93,0,False,False,True,False
7,2868.91,8,409.84,1,False,False,True,False
21,1748.71,3,83.27,0,True,False,False,False
8,2829.84,11,353.73,1,False,True,False,False
28,412.06,3,14.72,0,False,True,False,False
5,3834.99,24,767.0,1,False,True,False,False
17,1459.2,29,85.84,1,False,False,True,False
5,4443.66,23,888.73,1,False,True,False,False
